doc,url,key_effects,key_interaction_detail,notes_mp,notes_amp,notes_general,receptor,stressor,technology,phase,presented_as_potential_interaction,decribed_from_observations_at_the_project_site,monitoring_plan_(mp),adaptive_management_plan_(amp),protection_mitigation_and_enhancement,bmps_applied
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,"AVOIDANCE, CHANGE IN BEHAVIOR","""ORPC has designed the underwater cables to minimize the potential for effect of EMF on river species. The Project is very small, will be deployed for a limited time, and any electromagnetic fields created from the Project are expected to be extremely localized and minor. In comments on ORPC’s Cook Inlet Tidal Energy Project (FERC Project No. 12679) in Alaska, NMFS concurred with these conclusions regarding EMF, stating “NMFS agrees that the current transmitted from the one to five MW turbine arrays, shielded 
by armored cable and trenching associated with the latter, are not likely to cause significant effects” (NMFS letter to FERC dated May 14, 2009).""",NA,NA,NA,Marine Mammals,EMF,Marine Energy.Tidal,3. Operations and Maintenance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,"Noise and vibrations from vessel traffic during installation and maintenance could result in a minor disturbance to fish. Effects from noise and vibrations associated with installation and maintenance activities will only be temporary and short-term, potentially resulting in avoidance of the area.",NA,NA,NA,Marine Mammals,Noise,Marine Energy.Tidal,2. Construction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,"Noise and vibrations from vessel traffic during installation and maintenance could result in a minor disturbance to fish. Effects from noise and vibrations associated with installation and maintenance activities will only be temporary and short-term, potentially resulting in avoidance of the area.",NA,NA,NA,Fish,Noise,Marine Energy.Tidal,2. Construction,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,"Noise and vibrations from vessel traffic during installation and maintenance could result in a minor disturbance to fish. Effects from noise and vibrations associated with installation and maintenance activities will only be temporary and short-term, potentially resulting in avoidance of the area.",NA,NA,NA,Marine Mammals,Noise,Marine Energy.Tidal,3. Operations and Maintenance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,"Noise and vibrations from vessel traffic during installation and maintenance could result in a minor disturbance to fish. Effects from noise and vibrations associated with installation and maintenance activities will only be temporary and short-term, potentially resulting in avoidance of the area.",NA,NA,NA,Fish,Noise,Marine Energy.Tidal,3. Operations and Maintenance,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,Noise and vibrations and EMF associated with operation of the Project are not expected to be significant enough to adversely affect fish and marine mammals.,NA,NA,NA,Marine Mammals,EMF,Marine Energy.Tidal,2. Construction,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,Noise and vibrations and EMF associated with operation of the Project are not expected to be significant enough to adversely affect fish and marine mammals.,NA,NA,NA,Fish,EMF,Marine Energy.Tidal,2. Construction,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,"DISRUPTION OF BEHAVIOR, POTENTIAL HARM","The Project is not anticipated to have any significant negative effects on endangered or threatened species or critical habitat. The monitoring plans, in conjunction with the Safeguard Plans, provide an effective means of evaluating and addressing any Project effects, consistent with the goals of a pilot project.",NA,NA,NA,Birds,NA,Marine Energy.Tidal,ALL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,"DISRUPTION OF BEHAVIOR, POTENTIAL HARM","The Project is not anticipated to have any significant negative effects on endangered or threatened species or critical habitat. The monitoring plans, in conjunction with the Safeguard Plans, provide an effective means of evaluating and addressing any Project effects, consistent with the goals of a pilot project.",NA,NA,NA,Marine Mammals.Pinnipeds,NA,Marine Energy.Tidal,ALL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,"DISRUPTION OF BEHAVIOR, POTENTIAL HARM","The Project is not anticipated to have any significant negative effects on endangered or threatened species or critical habitat. The monitoring plans, in conjunction with the Safeguard Plans, provide an effective means of evaluating and addressing any Project effects, consistent with the goals of a pilot project.",NA,NA,NA,Fish,NA,Marine Energy.Tidal,ALL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,"The Project is not anticipated to have any significant negative effects on recreation or land use. The monitoring plans, in conjunction with the Project Safeguard Plans (including a Navigation Safety Plan), provide an effective means of evaluating and addressing any Project effects, consistent with the goals of a pilot project.",NA,NA,NA,Human Dimensions.Recreation & Tourism,NA,Marine Energy.Tidal,ALL,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
"Igiugig Village Council
Igiugig Hydrokinetic Project, Vol. 1 Filing Requirements & Exhibit A FERC Final Project License Application, P-13511-002
November 15, 2018: VOLUME 2:
EXHIBIT E – ENVIRONMENTAL REPORT",NA,NA,"The Project is not anticipated to have any significant negative effects on aesthetics. During short-term construction, annual maintenance, and decommissioning activities aesthetic resources will be affected by equipment such as construction vehicles, support craft and transport vessels. These impacts will be temporary. Visible components of the Project (e.g., shore station) have previously been installed.",NA,NA,NA,Human Dimensions.Visual Impacts,NA,Marine Energy.Tidal,ALL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
